feature,gain
volume_t-6,6102.047323107719
cusum_1m_price_move_t-6,6097.263323545456
upper_shadow_ratio_t-13,6091.54404759407
close_position_in_range_1m_t-6,6061.620416045189
close_position_in_range_1m_t-13,6018.962232470512
upper_shadow_ratio_t-3,6017.5805580616
volume_t-8,5991.190324783325
candle_relative_body_t-8,5952.53807580471
upper_shadow_ratio_t-9,5932.876593112946
candle_relative_body_t-13,5913.951406002045
lower_shadow_ratio_t-5,5903.645480871201
volume_t-4,5869.487380862236
cusum_1m_price_move_t-5,5863.3841054439545
candle_relative_body_t-9,5853.274617671967
cusum_1m_quality_score_t-6,5845.868214726448
candle_relative_body_t-11,5830.830234885216
cusum_1m_quality_score_t-10,5814.355282306671
upper_shadow_ratio_t-8,5791.488859057426
candle_relative_body_t-14,5747.000128030777
cusum_1m_price_move_t-10,5736.038647651672
body_to_range_ratio_1m_t-11,5729.18887925148
lower_shadow_ratio_t-4,5696.791862487793
upper_shadow_ratio_t-5,5690.385537743568
upper_shadow_ratio_t-6,5683.632434844971
cusum_1m_price_move_t-7,5676.636024713516
volume_t-7,5662.781239271164
lower_shadow_ratio_t-8,5634.594141483307
lower_shadow_ratio_t-12,5602.77405166626
close_position_in_range_1m_t-4,5594.8785898685455
upper_shadow_ratio_t-14,5593.461575984955
close_position_in_range_1m_t-9,5551.839891731739
close_position_in_range_1m_t-10,5547.536774992943
close_position_in_range_1m_t-14,5510.989745616913
body_to_range_ratio_1m_t-10,5497.917225122452
body_to_range_ratio_1m_t-5,5438.136521577835
cusum_1m_price_move_t-4,5437.149918556213
cusum_1m_price_move_t-12,5432.130472898483
upper_shadow_ratio_t-10,5430.200483083725
candle_relative_body_t-7,5387.883486330509
candle_relative_body_t-10,5368.8976818323135
body_to_range_ratio_1m_t-12,5366.642755508423
candle_relative_body_t-12,5359.795845985413
candle_relative_body_t-5,5351.896248102188
volume_t-11,5351.88164973259
cusum_1m_price_move_t-14,5317.761398553848
cusum_1m_quality_score_t-13,5313.064879119396
lower_shadow_ratio_t-13,5307.557946443558
upper_shadow_ratio_t-12,5300.734387755394
candle_relative_body_t-4,5297.499478340149
volume_t-14,5283.526929140091
body_to_range_ratio_1m_t-7,5281.937440395355
upper_shadow_ratio_t-4,5246.639483451843
volume_t-12,5246.425558805466
volume_t-9,5230.9645383358
upper_shadow_ratio_t-11,5216.120206952095
volume_t-13,5210.216607093811
lower_shadow_ratio_t-14,5194.447497010231
candle_relative_body_t-3,5183.809792280197
body_to_range_ratio_1m_t-9,5171.959938526154
cusum_1m_quality_score_t-4,5171.525270700455
cusum_1m_price_move_t-8,5164.302397608757
lower_shadow_ratio_t-9,5138.71161699295
cusum_1m_price_move_t-11,5065.036424398422
lower_shadow_ratio_t-6,5051.527406215668
close_position_in_range_1m_t-12,4944.340804815292
cusum_1m_price_move_t-13,4883.97859120369
close_position_in_range_1m_t-7,4869.159264087677
lower_shadow_ratio_t-7,4833.178544044495
close_position_in_range_1m_t-8,4770.619685173035
upper_shadow_ratio_t-7,4691.243135333061
close_position_in_range_1m_t-5,4548.474233865738
candle_relative_body_t-2,4401.719465136528
volume_ratio_ema3_t-3,3394.053255558014
plus_di_14_t-1,3288.879125595093
volume_ratio_ema3_t-5,3187.3383660316467
trend_acceleration_ema7_t-2,2946.8408012390137
volume_ratio_ema3_t-8,2809.043698310852
volume_ratio_ema3_t-10,2646.84006690979
volume_ratio_ema3_t-4,2530.9112396240234
cusum_1m_trend_aligned_t-2,2402.711831331253
price_vs_vwap_t-2,2342.056888818741
minus_di_14_t-1,2249.7476727962494
volume_ratio_ema3_t-6,2235.97532248497
volume_ratio_ema3_t-7,2161.157119512558
volume_ratio_ema3_t-11,2155.143889904022
volume_ratio_ema3_t-9,2041.447569012642
bb_position_t-2,1981.6681699752808
volume_ratio_ema3_t-12,1922.17651617527
trend_acceleration_ema7_t0,1880.1822757720947
volume_ratio_ema3_t-13,1821.5170562267303
volume_ratio_ema3_t-14,1705.2807385921478
minus_di_14_t0,1612.43989944458
price_vs_vwap_t0,1597.517040014267
plus_di_14_t-2,922.6272511482239
price_vs_vwap_t-3,911.5577306747437
bb_position_t-1,892.0649316310883
price_vs_vwap_t-1,764.0967662334442
price_vs_vwap_t-11,751.25097823143
price_vs_vwap_t-14,688.3261117935181
cmo_14_t-2,668.521922826767
price_vs_vwap_t-12,647.6360294818878
trend_acceleration_ema7_t-1,599.7850251197815
price_vs_vwap_t-9,588.9134798049927
price_vs_vwap_t-13,583.2702798843384
minus_di_14_t-3,563.593759059906
price_vs_vwap_t-5,553.6921708583832
cusum_1m_trend_aligned_t-14,549.2155921459198
cusum_1m_trend_aligned_t-3,526.841390132904
minus_di_14_t-2,495.8061239719391
regime_volatility_t0,486.7999093532562
price_vs_vwap_t-7,481.0228397846222
bb_width_t0,444.63401198387146
cmo_14_t-14,426.285320520401
cusum_1m_trend_aligned_t-4,424.94934010505676
adx_14_t-14,404.7738289833069
is_trend_pattern_1m_t-12,388.6955895423889
regime_volatility_t-14,385.00028944015503
price_vs_vwap_t-6,382.4488182067871
bb_width_t-13,373.79345059394836
cmo_14_t-10,373.6165120601654
adx_14_t-9,371.563019990921
cusum_1m_trend_aligned_t-1,367.98786211013794
cmo_14_t-13,367.2529407739639
plus_di_14_t-3,364.17996168136597
price_vs_vwap_t-8,355.77715015411377
adx_14_t-13,355.3320007324219
cmo_14_t-12,355.32502031326294
minus_di_14_t-13,350.28436970710754
adx_14_t-1,338.16574025154114
regime_volatility_t-1,335.25694942474365
adx_14_t0,335.2562897205353
cmo_14_t-3,334.7849295139313
is_trend_pattern_1m_t0,333.1855902671814
regime_volatility_t-8,332.1460393667221
regime_volatility_t-6,326.36601972579956
adx_14_t-11,323.0038192272186
cmo_14_t-7,321.6206886768341
trend_acceleration_ema7_t-5,319.64198875427246
regime_volatility_t-4,315.6169102191925
adx_14_t-10,313.3823297023773
regime_volatility_t-13,310.6231303215027
price_vs_vwap_t-10,308.77894949913025
price_vs_vwap_t-4,308.10069012641907
minus_di_14_t-5,306.4243357181549
cmo_14_t-8,297.46826004981995
cmo_14_t-4,295.8485903739929
adx_14_t-7,292.4206805229187
bb_width_t-14,291.2297713756561
cmo_14_t-5,288.0562102794647
bb_width_t-9,287.7669687271118
regime_volatility_t-12,283.2029707431793
bb_width_t-12,276.0834209918976
adx_14_t-2,272.9700503349304
trend_acceleration_ema7_t-14,272.2574405670166
adx_14_t-12,271.92728090286255
cmo_14_t-11,267.4099614620209
bb_width_t-3,263.93840050697327
bb_position_t-3,260.96644282341003
cusum_1m_trend_aligned_t-5,260.16122937202454
cmo_14_t-9,252.80478930473328
regime_volatility_t-2,245.67206978797913
bb_width_t-2,245.55801057815552
bb_width_t-11,243.56765985488892
regime_volatility_t-3,242.26851963996887
bb_width_t-1,242.09651112556458
is_trend_pattern_1m_t-14,238.3975613117218
regime_volatility_t-10,235.4649622440338
plus_di_14_t-12,232.6140010356903
plus_di_14_t-14,231.37001061439514
plus_di_14_t-7,228.2778401374817
regime_volatility_t-9,225.84332871437073
trend_acceleration_ema7_t-3,224.25575971603394
trend_acceleration_ema7_t-12,223.9941689968109
adx_14_t-4,219.37845945358276
bb_width_t-7,214.65830063819885
bb_width_t-5,210.45829963684082
bb_width_t-6,207.22148978710175
trend_acceleration_ema7_t-10,207.19580841064453
is_trend_pattern_1m_t-9,207.03319001197815
cmo_14_t-6,206.1608510017395
regime_volatility_t-7,205.17035055160522
regime_volatility_t-11,204.5948989391327
plus_di_14_t-13,203.96908926963806
bb_position_t-13,203.446928024292
adx_14_t-3,203.10928964614868
regime_volatility_t-5,201.17110896110535
cusum_1m_trend_aligned_t-10,201.10556864738464
trend_acceleration_ema7_t-11,195.64077997207642
bb_position_t-14,191.74783754348755
trend_acceleration_ema7_t-13,191.60291123390198
plus_di_14_t-5,190.03803634643555
bb_width_t-10,189.0945611000061
trend_acceleration_ema7_t-7,188.6989302635193
bb_position_t-6,186.90995049476624
is_trend_pattern_1m_t-7,185.79268980026245
bb_width_t-8,183.51430916786194
minus_di_14_t-6,181.19831037521362
adx_14_t-6,178.47409892082214
cusum_1m_trend_aligned_t-7,174.05171966552734
plus_di_14_t-11,171.8648591041565
atr_14_normalized_t-14,169.53939962387085
plus_di_14_t-9,169.5250482559204
minus_di_14_t-12,163.17506980895996
adx_14_t-5,162.5360119342804
bb_width_t-4,159.76108074188232
adx_14_t-8,153.6086299419403
cusum_1m_trend_aligned_t-12,152.6118085384369
is_trend_pattern_1m_t-13,149.72798204421997
cusum_1m_trend_aligned_t-9,148.01619911193848
cusum_1m_trend_aligned_t-6,147.48665952682495
plus_di_14_t-6,145.45448088645935
trend_acceleration_ema7_t-8,144.56340050697327
trend_acceleration_ema7_t-9,141.9260106086731
plus_di_14_t-10,141.3982696533203
bb_position_t-5,140.09795999526978
minus_di_14_t-8,138.19187951087952
minus_di_14_t-4,135.69096899032593
is_trend_pattern_1m_t-3,134.33487939834595
cusum_1m_trend_aligned_t-13,125.867919921875
bb_position_t-9,117.91564083099365
bb_position_t-8,117.42803835868835
atr_14_normalized_t-2,117.36794972419739
trend_acceleration_ema7_t-6,115.43345952033997
cusum_1m_trend_aligned_t-8,113.93118023872375
atr_14_normalized_t-13,113.73031044006348
atr_14_normalized_t-9,110.73539900779724
is_trend_pattern_1m_t-4,107.75362062454224
bb_position_t-12,107.49115014076233
atr_14_normalized_t-12,102.6581199169159
atr_14_normalized_t0,101.54373860359192
trend_acceleration_ema7_t-4,100.41788983345032
is_trend_pattern_1m_t-8,95.81789994239807
bb_position_t-11,91.84051990509033
plus_di_14_t-8,89.6821699142456
bb_position_t-4,88.34194040298462
minus_di_14_t-9,86.76312041282654
minus_di_14_t-14,83.79717993736267
minus_di_14_t-11,82.96163940429688
is_trend_pattern_1m_t-2,79.10250997543335
is_trend_pattern_1m_t-10,77.33734083175659
plus_di_14_t-4,77.3351104259491
atr_14_normalized_t-6,74.9247989654541
atr_14_normalized_t-4,74.29845070838928
minus_di_14_t-7,74.23812961578369
is_trend_pattern_1m_t-1,73.25299143791199
atr_14_normalized_t-1,68.07991886138916
atr_14_normalized_t-11,65.49399971961975
is_trend_pattern_1m_t-6,63.35286021232605
is_trend_pattern_1m_t-5,58.08913993835449
bb_position_t-10,56.96999001502991
cusum_1m_trend_aligned_t-11,56.804139852523804
is_trend_pattern_1m_t-11,56.2335000038147
atr_14_normalized_t-8,51.05609965324402
bb_position_t-7,48.856871128082275
atr_14_normalized_t-3,43.58944892883301
minus_di_14_t-10,34.97951912879944
atr_14_normalized_t-10,33.81456017494202
atr_14_normalized_t-5,31.699329376220703
atr_14_normalized_t-7,28.601060390472412
cusum_1m_recent_t-7,0.0
cusum_1m_recent_t-1,0.0
cusum_1m_recent_t-14,0.0
cusum_1m_recent_t-11,0.0
cusum_1m_recent_t-2,0.0
cusum_1m_recent_t-13,0.0
cusum_1m_recent_t-9,0.0
cusum_1m_recent_t-4,0.0
cusum_1m_recent_t-8,0.0
cusum_1m_recent_t-3,0.0
cusum_1m_recent_t-6,0.0
cusum_1m_recent_t-12,0.0
cusum_1m_recent_t0,0.0
cusum_1m_recent_t-5,0.0
cusum_1m_recent_t-10,0.0
