feature,gain
cusum_1m_price_move_t-6,8271.732092797756
cusum_1m_price_move_t-9,8267.129940763116
cusum_1m_quality_score_t-6,8250.240759253502
candle_relative_body_t-9,8250.140435576439
lower_shadow_ratio_t-10,8233.324010848999
candle_relative_body_t-10,8089.686562240124
body_to_range_ratio_1m_t-7,8087.843537211418
upper_shadow_ratio_t-5,8059.927562952042
upper_shadow_ratio_t-10,7999.294899344444
cusum_1m_price_move_t-8,7929.858090400696
candle_relative_body_t-3,7892.3101642131805
upper_shadow_ratio_t-9,7892.27261531353
close_position_in_range_1m_t-10,7884.273006916046
candle_relative_body_t-4,7810.337111949921
cmo_14_t-1,7801.786012172699
volume_t-4,7801.38632941246
candle_relative_body_t-5,7780.307033777237
cusum_1m_price_move_t-7,7747.026569008827
volume_t-7,7694.390581727028
lower_shadow_ratio_t-6,7639.882723212242
candle_relative_body_t-8,7636.736121416092
upper_shadow_ratio_t-4,7534.955780625343
lower_shadow_ratio_t-8,7494.565512701869
upper_shadow_ratio_t-7,7492.424001574516
lower_shadow_ratio_t-9,7482.159127354622
cusum_1m_price_move_t-4,7463.094555556774
volume_t-9,7407.852214932442
upper_shadow_ratio_t-8,7306.244808673859
close_position_in_range_1m_t-7,7305.882572770119
body_to_range_ratio_1m_t-9,7250.330515086651
close_position_in_range_1m_t-4,7228.8043865561485
cusum_1m_quality_score_t-4,7069.2215267419815
candle_relative_body_t-7,7014.287672400475
lower_shadow_ratio_t-7,6799.388139128685
close_position_in_range_1m_t-5,6729.027409315109
candle_relative_body_t-2,6488.375429749489
volume_ratio_ema3_t-2,6436.3158395290375
close_position_in_range_1m_t-8,6412.1847776174545
bb_position_t-2,3823.5304387807846
volume_ratio_ema3_t-3,3778.964989423752
volume_ratio_ema3_t-5,3771.61916577816
volume_ratio_ema3_t-10,3580.642740249634
volume_ratio_ema3_t-6,3404.124517083168
volume_ratio_ema3_t-7,3341.596331834793
trend_acceleration_ema7_t-2,3338.7418031692505
volume_ratio_ema3_t-8,3265.991657614708
price_vs_vwap_t0,2970.5754420757294
volume_ratio_ema3_t-4,2943.462140917778
plus_di_14_t-1,2879.4580833911896
price_vs_vwap_t-2,2500.3789505958557
cusum_1m_trend_aligned_t-2,2497.918216109276
volume_ratio_ema3_t-9,2325.798154234886
plus_di_14_t-2,1890.5473494529724
trend_acceleration_ema7_t0,1800.756758928299
minus_di_14_t0,1627.467008113861
price_vs_vwap_t-3,1435.795982837677
cmo_14_t-2,1311.4072394371033
price_vs_vwap_t-1,1208.6032679080963
minus_di_14_t-1,1083.172685623169
price_vs_vwap_t-6,937.8271844387054
price_vs_vwap_t-9,894.5400598049164
price_vs_vwap_t-8,866.7659914493561
price_vs_vwap_t-10,791.7903497219086
price_vs_vwap_t-7,787.4483289718628
trend_acceleration_ema7_t-10,783.0308412313461
regime_volatility_t0,747.7677204608917
is_trend_pattern_1m_t0,727.8988041877747
price_vs_vwap_t-4,711.258528470993
price_vs_vwap_t-5,687.3950011730194
bb_width_t0,636.0388735532761
adx_14_t-1,635.0193090438843
adx_14_t0,610.475688457489
trend_acceleration_ema7_t-1,604.3419315814972
plus_di_14_t-5,587.7716600894928
minus_di_14_t-2,584.8730480670929
cmo_14_t-9,580.8197054862976
bb_width_t-10,578.066291809082
regime_volatility_t-6,570.2055407762527
cmo_14_t-10,550.8064632415771
cusum_1m_trend_aligned_t-3,538.5279998779297
cusum_1m_trend_aligned_t-1,523.3131318092346
cmo_14_t-4,517.6269409656525
plus_di_14_t-3,517.5203273296356
regime_volatility_t-10,517.0442297458649
cmo_14_t-5,515.6484749317169
bb_width_t-7,499.8542511463165
adx_14_t-8,489.72859048843384
adx_14_t-10,483.19051718711853
bb_position_t-1,463.3819828033447
bb_width_t-2,457.2469711303711
regime_volatility_t-2,439.65324997901917
regime_volatility_t-9,437.550918340683
cmo_14_t-8,434.38815808296204
regime_volatility_t-4,427.5283136367798
cmo_14_t-7,422.5512001514435
bb_position_t-3,417.2218232154846
bb_width_t-9,411.29700922966003
adx_14_t-2,406.79442071914673
regime_volatility_t-8,405.7050725221634
adx_14_t-9,395.4599106311798
bb_width_t-4,389.29186940193176
adx_14_t-3,386.1661922931671
regime_volatility_t-5,382.6218703985214
bb_width_t-3,380.91273975372314
bb_width_t-1,379.285551905632
cusum_1m_trend_aligned_t-4,378.21265864372253
bb_width_t-8,377.5943624973297
adx_14_t-4,370.40947008132935
trend_acceleration_ema7_t-9,363.4465012550354
cmo_14_t-3,362.03216314315796
plus_di_14_t-9,347.09109115600586
regime_volatility_t-3,334.62768054008484
bb_width_t-5,334.4835274219513
minus_di_14_t-6,329.72599959373474
bb_position_t-10,329.2600712776184
adx_14_t-7,321.5272195339203
plus_di_14_t-7,321.4329206943512
cusum_1m_trend_aligned_t-5,320.56623888015747
plus_di_14_t-6,316.56563901901245
minus_di_14_t-8,315.3063726425171
trend_acceleration_ema7_t-8,310.07327127456665
regime_volatility_t-1,309.42062067985535
trend_acceleration_ema7_t-7,293.16634821891785
bb_width_t-6,290.3102102279663
trend_acceleration_ema7_t-3,286.47592091560364
minus_di_14_t-3,284.809198141098
cmo_14_t-6,281.97352170944214
adx_14_t-6,277.78804993629456
plus_di_14_t-10,268.62278842926025
minus_di_14_t-5,264.5248911380768
cusum_1m_trend_aligned_t-6,258.92335963249207
adx_14_t-5,249.6011105775833
regime_volatility_t-7,247.57324862480164
plus_di_14_t-8,210.5003912448883
cusum_1m_trend_aligned_t-7,206.7988600730896
atr_14_normalized_t-10,204.92986845970154
bb_position_t-5,204.36791944503784
minus_di_14_t-4,199.11605894565582
trend_acceleration_ema7_t-4,195.97108936309814
trend_acceleration_ema7_t-5,194.70980167388916
minus_di_14_t-7,193.10735058784485
is_trend_pattern_1m_t-9,191.32101941108704
atr_14_normalized_t0,189.7790789604187
bb_position_t-9,187.5231716632843
bb_position_t-8,185.91060876846313
cusum_1m_trend_aligned_t-10,183.80583000183105
trend_acceleration_ema7_t-6,179.21950912475586
plus_di_14_t-4,179.15173864364624
is_trend_pattern_1m_t-7,173.49223017692566
minus_di_14_t-9,161.86193943023682
atr_14_normalized_t-6,156.41308069229126
bb_position_t-4,153.0566005706787
is_trend_pattern_1m_t-3,153.04338955879211
is_trend_pattern_1m_t-1,147.0979905128479
cusum_1m_trend_aligned_t-8,137.88266897201538
bb_position_t-6,128.78820061683655
atr_14_normalized_t-9,127.16935062408447
cusum_1m_trend_aligned_t-9,120.47907066345215
is_trend_pattern_1m_t-10,107.97425067424774
is_trend_pattern_1m_t-4,107.95013046264648
minus_di_14_t-10,105.70733046531677
atr_14_normalized_t-7,100.72003936767578
atr_14_normalized_t-5,98.8527204990387
atr_14_normalized_t-3,95.86844038963318
atr_14_normalized_t-2,90.87341856956482
atr_14_normalized_t-4,79.09220027923584
atr_14_normalized_t-1,78.39400005340576
bb_position_t-7,75.77014923095703
is_trend_pattern_1m_t-8,75.72217082977295
atr_14_normalized_t-8,64.39024019241333
is_trend_pattern_1m_t-2,51.984649658203125
is_trend_pattern_1m_t-6,47.45515966415405
is_trend_pattern_1m_t-5,30.27567958831787
